,id_producto,*ano_registro,ano_publicacion,registro_extemporaneo,coordinacion,tipo_producto,subtipo_producto,subtipo2,arbitrado?,titulo,titulo2,ambito,revista,issn_printed,issn_online,revista_editorial,indice,factor_impacto,doi,libro,isbn,libro_editorial,cita,*Autor de correspondencia,Autores | *Autor de correspondencia | ªEstudiante,documentos
857,101700263,2024,2024,,Mazatlán,Publicaciones derivadas de eventos colectivos,Resumen en memoria de evento colectivo,,,PREVALENCIA DE BACTERIAS PATÓGENAS EN LA TILAPIA Oreochromis niloticus CULTIVADA EN MÉXICO: ANÁLISIS DE PCR EN TIEMPO REAL,Memorias de LATIN AMERICAN & CARIBBEAN AQUACULTURE (LAQUA24),Internacional,,,,,,,,,,,"*Soto Rodríguez S.A.; Marrujo López F.I.; Aguilar Rendón K.; Hernández Guzmán R. (2024). PREVALENCIA DE BACTERIAS PATÓGENAS EN LA TILAPIA Oreochromis niloticus CULTIVADA EN MÉXICO: ANÁLISIS DE PCR EN TIEMPO REAL. Memorias de LATIN AMERICAN & CARIBBEAN AQUACULTURE (LAQUA24). Medellín, Colombia. 25/09/2024",*Soto Rodríguez S.A.(Mazatlán),*Soto Rodríguez S.A.; Marrujo López F.I.; Aguilar Rendón K.; Hernández Guzmán R.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101700263_1.pdf
858,101700264,2024,2024,,Delicias,Publicaciones derivadas de eventos colectivos,Resumen en memoria de evento colectivo,,,"Agronomic, physiological and biochemical response of green bean to the application of silicon nanoparticles",XVIII Simposio Hispano-Luso de Nutrición Mineral de las Plantas NUTRIPLANTA 2024,Internacional,,,,,,,,,,,"Sánchez Chávez E.; Anchondo Paez J.; Ramírez Estrada C.; Ochoa Chaparro E.; *Romero L. (2024). Agronomic, physiological and biochemical response of green bean to the application of silicon nanoparticles. XVIII Simposio Hispano-Luso de Nutrición Mineral de las Plantas NUTRIPLANTA 2024. Badajoz, España. 22/07/2024",*Romero L.(Universidad de Granada),Sánchez Chávez E.; ªAnchondo Paez J.; ªRamírez Estrada C.; ªOchoa Chaparro E.; *Romero L.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101700264_1.pdf
859,101700265,2024,2024,,Delicias,Publicaciones derivadas de eventos colectivos,Resumen en memoria de evento colectivo,,,Physiological and biochemical responses to foliar application of biostimulants in water-stressed green bean plants,XVIII simposio Hispano-Luso de Nutrición Mineral de Plantas NUTRIPLANTA 2024,Internacional,,,,,,,,,,,"Sánchez Chávez E.; Hernández Figueroa K.; Ramírez Estrada C.; Anchondo Paez J.; Ochoa Chaparro E.; *Romero L. (2024). Physiological and biochemical responses to foliar application of biostimulants in water-stressed green bean plants. XVIII simposio Hispano-Luso de Nutrición Mineral de Plantas NUTRIPLANTA 2024. Badajoz, España. 22/07/2024",*Romero L.(Universidad de Granada),Sánchez Chávez E.; ªHernández Figueroa K.; ªRamírez Estrada C.; ªAnchondo Paez J.; ªOchoa Chaparro E.; *Romero L.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101700265_1.pdf
860,101700266,2024,2024,,Mazatlán,Publicaciones derivadas de eventos colectivos,Resumen en memoria de evento colectivo,,,EFICACIA ANTIBACTERIANA in vitro DE Jatropha curcas EN BACTERIAS DE GÉNERO Vibrio,MEMORIAS-CONGRESO-XICCA,Internacional,,,,,,,,,,,"*Morales Covarrubias M.S.; VEGA VALENZUELA M.; RAMÍREZ AZPILCUETA B.; Bolán Mejía M.C.; Puello Cruz A.C. (2024). EFICACIA ANTIBACTERIANA in vitro DE Jatropha curcas EN BACTERIAS DE GÉNERO Vibrio. MEMORIAS-CONGRESO-XICCA. Medellin, Colombia. 24/09/2024",*Morales Covarrubias M.S.(Mazatlán),*Morales Covarrubias M.S.; ªVEGA VALENZUELA M.; RAMÍREZ AZPILCUETA B.; Bolán Mejía M.C.; Puello Cruz A.C.,"http://200.23.35.7/archivos/productos/mepippa/investigacion/101700266_1.pdf,http://200.23.35.7/archivos/productos/mepippa/investigacion/101700266_2.pdf"
861,101700267,2024,2024,,Culiacán,Publicaciones derivadas de eventos colectivos,Resumen en memoria de evento colectivo,,,Contenido Nutricional en Mango Deshidratado con chocolate amargo,XXIX Verano de la Investigación Científica Y Tecnológica el Pecífico,Internacional,,,,,,,,,,,"*Pérez Rubio V.; Delfín Lerma M. (2024). Contenido Nutricional en Mango Deshidratado con chocolate amargo. XXIX Verano de la Investigación Científica Y Tecnológica el Pecífico. Nayarit, México. 05/08/2024",*Pérez Rubio V.(Culiacán),*Pérez Rubio V.; ªDelfín Lerma M.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101700267_1.pdf
862,101700268,2024,2024,,Mazatlán,Publicaciones derivadas de eventos colectivos,In extenso (capítulo o artículo en libro) sin arbitrar,,,Dialogo sobre necesidades del trabajo en territorio: Impactos de la tilapia de cultivo..... (proyecto 317100),Gaceta CONAHCYT PRONACE Soberania Alimentaria,Nacional,,,,,,,,,,,*Martínez Cordero F.J. (2024). Dialogo sobre necesidades del trabajo en territorio: Impactos de la tilapia de cultivo.... (proyecto 317100). Gaceta CONAHCYT PRONACE Soberania Alimentaria. Mexico. 24/06/2024,*Martínez Cordero F.J.(Mazatlán),*Martínez Cordero F.J.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101700268_1.pdf
863,101700269,2024,2024,,Mazatlán,Publicaciones derivadas de eventos colectivos,Resumen en memoria de evento colectivo,,,Evaluación del potencial metanogénico del frass de Hermetia illucens pretratado con microorganismos,"Memorias de la 8° Jornada de Inmunología y 4° Congreso Estatal de Biomedicina Nayarit 2024. Revista Bio Ciencias, 11(Suppl), e1785",Nacional,,,,,,,,,,,"*Montes Nuñez V.; Herrera Alvarez R.; Gonzalez Arenas Y.; Luna Avelar K.D.; Betancourt Lozano M.; Santos Ballardo D.U. (2024). Evaluación del potencial metanogénico del frass de Hermetia illucens pretratado con microorganismos. Memorias de la 8° Jornada de Inmunología y 4° Congreso Estatal de Biomedicina Nayarit 2024. Revista Bio Ciencias, 11(Suppl), e1785. Nayarit, México. 03/10/2024",*Montes Nuñez V.(EXT),*Montes Nuñez V.; ªHerrera Alvarez R.; ªGonzalez Arenas Y.; Luna Avelar K.D.; Betancourt Lozano M.; Santos Ballardo D.U.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101700269_1.pdf
864,101700271,2024,2024,,Delicias,Publicaciones derivadas de eventos colectivos,Resumen en memoria de evento colectivo,,,Production of Trichoderma harzianum Spores Via Solid-State Culture Using Peanut Shell as Substrate,BOOK OF ABSTRACTS of the International Conference BioIberoAmerica 2024,Internacional,,,,,,,,,,,"Becerra Reyes V.; Mendez González F.; Ochoa Reyes E.; Aguilar Zárate P.; *Buenrostro Figueroa J.J. (2024). Production of Trichoderma harzianum Spores Via Solid-State Culture Using Peanut Shell as Substrate. BOOK OF ABSTRACTS of the International Conference BioIberoAmerica 2024. Monterrey, NL, México. 03/09/2024",*Buenrostro Figueroa J.J.(Delicias),ªBecerra Reyes V.; Mendez González F.; Ochoa Reyes E.; Aguilar Zárate P.; *Buenrostro Figueroa J.J.,http://reportes.ciad.mx/archivos/productos/mepippa/investigacion/101700271_1.pdf
865,101700272,2024,2024,,Delicias,Publicaciones derivadas de eventos colectivos,Resumen en memoria de evento colectivo,,,Solid-State Fermentation with Saccharomyces cerevisiae and Its Effect on Phenolic Content and Antioxidant Capacity of Blue Corn,BOOK OF ABSTRACTS of the International Conference BioIberoAmerica 2024,Internacional,,,,,,,,,,,"Agustín Chávez M.; Ochoa Reyes E.; Tafolla Arellano J.C.; *Buenrostro Figueroa J.J. (2024). Solid-State Fermentation with Saccharomyces cerevisiae and Its Effect on Phenolic Content and Antioxidant Capacity of Blue Corn. BOOK OF ABSTRACTS of the International Conference BioIberoAmerica 2024. Monterrey, NL. México. 03/09/2024",*Buenrostro Figueroa J.J.(Delicias),ªAgustín Chávez M.; Ochoa Reyes E.; Tafolla Arellano J.C.; *Buenrostro Figueroa J.J.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101700272_1.pdf
866,101700273,2024,2024,,Delicias,Publicaciones derivadas de eventos colectivos,Resumen en memoria de evento colectivo,,,Bioprocessing of Caesalpinia coriaria pods to obtain bioactive phenolic compounds,BOOK OF ABSTRACTS of the International Conference BioIberoAmerica 2024,Internacional,,,,,,,,,,,"De La Torre Juarez N.; Ochoa Reyes E.; Alvarado González S.M.; *Buenrostro Figueroa J.J. (2024). Bioprocessing of Caesalpinia coriaria pods to obtain bioactive phenolic compounds. BOOK OF ABSTRACTS of the International Conference BioIberoAmerica 2024. Monterrey, NL. México. 03/09/2024",*Buenrostro Figueroa J.J.(Delicias),ªDe La Torre Juarez N.; Ochoa Reyes E.; Alvarado González S.M.; *Buenrostro Figueroa J.J.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101700273_1.pdf
867,101700274,2024,2024,,Delicias,Publicaciones derivadas de eventos colectivos,Resumen en memoria de evento colectivo,,,Phenolic content and antioxidant capacity from pistachio green hull subjected to solid-state fermentation.,BOOK OF ABSTRACTS of the International Conference BioIberoAmerica 2024,Internacional,,,,,,,,,,,"Ordoñez Cano A.; Ochoa Reyes E.; Alvarado González S.M.; Baeza Jimenez R.; Sepúlveda Torre L.; *Buenrostro Figueroa J.J. (2024). Phenolic content and antioxidant capacity from pistachio green hull subjected to solid-state fermentation. BOOK OF ABSTRACTS of the International Conference BioIberoAmerica 2024. Monterrey, NL. México. 03/09/2024",*Buenrostro Figueroa J.J.(Delicias),ªOrdoñez Cano A.; Ochoa Reyes E.; Alvarado González S.M.; Baeza Jimenez R.; Sepúlveda Torre L.; *Buenrostro Figueroa J.J.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101700274_1.pdf
868,101700275,2024,2024,,Delicias,Publicaciones derivadas de eventos colectivos,Resumen en memoria de evento colectivo,,,Respirometric analysis of solid-state fermentation with Rhizopus oryzae using pigmented corn as substrate in tray bioreactor,BOOK OF ABSTRACTS of the International Conference BioIberoAmerica 2024,Internacional,,,,,,,,,,,"Ramirez Esparza U.; Mendez González F.; ASCACIO VALDES J.A.; *Buenrostro Figueroa J.J. (2024). Respirometric analysis of solid-state fermentation with Rhizopus oryzae using pigmented corn as substrate in tray bioreactor. BOOK OF ABSTRACTS of the International Conference BioIberoAmerica 2024. Monterrey, NL. México. 03/09/2024",*Buenrostro Figueroa J.J.(Delicias),ªRamirez Esparza U.; Mendez González F.; ASCACIO VALDES J.A.; *Buenrostro Figueroa J.J.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101700275_1.pdf
869,101700276,2024,2024,,Culiacán,Publicaciones derivadas de eventos colectivos,Resumen en memoria de evento colectivo,,,Análisis proximal de mermelada de pitaya para la elaboración de la etiqueta nutrimental,XXVII CONGRESO INTERNACIONAL EN CIENCIAS AGRÍCOLAS,Internacional,,,,,,,,,,,"*Sánchez Valdez E.; Muy Rangel M.D.; Hinojosa Gómez J.; Ley López N. (2024). Análisis proximal de mermelada de pitaya para la elaboración de la etiqueta nutrimental. XXVII CONGRESO INTERNACIONAL EN CIENCIAS AGRÍCOLAS. Mexicali, B.C. 24/10/2024",*Sánchez Valdez E.(Culiacán),*Sánchez Valdez E.; Muy Rangel M.D.; ªHinojosa Gómez J.; Ley López N.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101700276_1.pdf
870,101700277,2024,2024,,TAOA,Publicaciones derivadas de eventos colectivos,Resumen en memoria de evento colectivo,,,Effects of pollutant phenanthrene on glutathione-dependent enzymes and glutathione content in the shrimp Penaeus vannamei,XXXIV Congreso Nacional de Bioquímica,Nacional,,,,,,,,,,,"Camacho Jiménez L.; Leyva Carrillo L.; Peregrino Uriarte A.B.; Gómez Jiménez S.; *Yépiz Plascencia G.M. (2024). Effects of pollutant phenanthrene on glutathione-dependent enzymes and glutathione content in the shrimp Penaeus vannamei. XXXIV Congreso Nacional de Bioquímica. Mazatlán, Sinaloa. 21/10/2024",*Yépiz Plascencia G.M.(TAOA),Camacho Jiménez L.; Leyva Carrillo L.; Peregrino Uriarte A.B.; Gómez Jiménez S.; *Yépiz Plascencia G.M.,"http://200.23.35.7/archivos/productos/mepippa/investigacion/101700277_1.pdf,http://reportes.ciad.mx/archivos/productos/mepippa/investigacion/101700277_2.pdf"
871,101700278,2024,2024,,TAOA,Publicaciones derivadas de eventos colectivos,Resumen en memoria de evento colectivo,,,Epigenetic changes in the GAPDH gene during hypoxia and reoxygenation stress in Penaeus vannamei,"XXXIV Congreso Nacional de Bioquímica de la SOCIEDAD MEXICANA DE BIOQUÍMICA, A.C.",Nacional,,,,,,,,,,,"Rosas Anaya J.; Gómez Jiménez S.; Peregrino Uriarte A.B.; *Yépiz Plascencia G.M. (2024). Epigenetic changes in the GAPDH gene during hypoxia and reoxygenation stress in Penaeus vannamei. XXXIV Congreso Nacional de Bioquímica de la SOCIEDAD MEXICANA DE BIOQUÍMICA, A.C. Mazatlán, Sinaloa. 21/10/2024",*Yépiz Plascencia G.M.(TAOA),ªRosas Anaya J.; Gómez Jiménez S.; Peregrino Uriarte A.B.; *Yépiz Plascencia G.M.,"http://200.23.35.7/archivos/productos/mepippa/investigacion/101700278_1.pdf,http://reportes.ciad.mx/archivos/productos/mepippa/investigacion/101700278_2.pdf"
872,101700279,2024,2024,,Delicias,Publicaciones derivadas de eventos colectivos,In extenso (capítulo o artículo en libro) sin arbitrar,,,"Evaluación del efecto de bioproductos sobre el contenido de proteínas, aminoácidos, biomasa y rendimiento en el cultivo de chile jalapeño",XXVII Congreso Internacional en Ciencias Agrícolas,Internacional,,,,,,,,,,,"Mendoza Zavaleta M.; *Pérez Álvarez  S.; Sánchez Chávez E.; Rascón Solano J.; Uranga Valencia L.; Chavez Medina J.A.; García García S. (2024). Evaluación del efecto de bioproductos sobre el contenido de proteínas, aminoácidos, biomasa y rendimiento en el cultivo de chile jalapeño. XXVII Congreso Internacional en Ciencias Agrícolas. Universidad Autónoma de Baja California. Mexicali, Baja California. México. 24/10/2024",*Pérez Álvarez  S.(Instituto Politécnico Nacional),ªMendoza Zavaleta M.; *Pérez Álvarez  S.; Sánchez Chávez E.; Rascón Solano J.; Uranga Valencia L.; Chavez Medina J.A.; García García S.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101700279_1.pdf
873,101700280,2024,2024,,Nutrición,Publicaciones derivadas de eventos colectivos,Resumen en memoria de evento colectivo,,,Prevalence of celiac disease and risk haplotypes in people with Down syndrome in Mexico,"FINUT 2024 Conference ""Nutrition at the forefront of a sustainable planet""",Internacional,,,,,,,,,,,"Ávalos Camacho C.; Calderón de la Barca Cota A.M.; Aguayo Patrón S.V.; Valenzuela Miranda J.R.; Esparza Ocampo K.; Angulo Rojo C.; Guadrón Llanos A.; Picos Cárdenas V.; *Magaña Gómez J.A. (2024). Prevalence of celiac disease and risk haplotypes in people with Down syndrome in Mexico. FINUT 2024 Conference ""Nutrition at the forefront of a sustainable planet"". Medellín, Colombia. 24/10/2024",*Magaña Gómez J.A.(Universidad Autónoma de Sinaloa),Ávalos Camacho C.; Calderón de la Barca Cota A.M.; Aguayo Patrón S.V.; Valenzuela Miranda J.R.; Esparza Ocampo K.; Angulo Rojo C.; Guadrón Llanos A.; Picos Cárdenas V.; *Magaña Gómez J.A.,http://reportes.ciad.mx/archivos/productos/mepippa/investigacion/101700280_1.pdf
874,101700281,2024,2024,,Culiacán,Publicaciones derivadas de eventos colectivos,Resumen en memoria de evento colectivo,,,Firmness and other postharvest quality attributes in saladette tomato (Solanum lycopersicum L.) grafted individually on three rootstocks,LATIN FOOD. XI Food Science and Biotecchnology & Safety Congress,Internacional,,,,,,,,,,,"*Báez Sañudo M.A.; Contreras Martínez R.; Rodriguez Alvarez L.; Zazueta Peña D.; Carrillo Fasio J.A. (2024). Firmness and other postharvest quality attributes in saladette tomato (Solanum lycopersicum L.) grafted individually on three rootstocks. LATIN FOOD. XI Food Science and Biotecchnology & Safety Congress. Tuxtla Gutierrez, Chiapas. 13/11/2024",*Báez Sañudo M.A.(Culiacán),*Báez Sañudo M.A.; Contreras Martínez R.; ªRodriguez Alvarez L.; ªZazueta Peña D.; Carrillo Fasio J.A.,"http://200.23.35.7/archivos/productos/mepippa/investigacion/101700281_1.pdf,http://200.23.35.7/archivos/productos/mepippa/investigacion/101700281_2.pdf"
875,101700282,2024,2024,,Culiacán,Publicaciones derivadas de eventos colectivos,Resumen en memoria de evento colectivo,,,Influence of worm humus incorporated into the soil on the post-harvest quality of 'slicer' cucumber (Cucumis sativus L.),LATIN FOOD. XI Food Science and Biotecchnology & Safety Congress,Internacional,,,,,,,,,,,"*Báez Sañudo M.A.; Contreras Martínez R.; Carrillo Fasio J.A. (2024). Influence of worm humus incorporated into the soil on the post-harvest quality of 'slicer' cucumber (Cucumis sativus L.). LATIN FOOD. XI Food Science and Biotecchnology & Safety Congress. Tuxtla Gutierrez, Chiapas. 13/11/2024",*Báez Sañudo M.A.(Culiacán),*Báez Sañudo M.A.; Contreras Martínez R.; Carrillo Fasio J.A.,"http://200.23.35.7/archivos/productos/mepippa/investigacion/101700282_1.pdf,http://200.23.35.7/archivos/productos/mepippa/investigacion/101700282_2.pdf"
876,101700283,2024,2024,,Culiacán,Publicaciones derivadas de eventos colectivos,Resumen en memoria de evento colectivo,,,Postharvest behavior of mango cv. Ataulfo inoculated with four species of Colletotrichum,LATIN FOOD. XI Food Science and Biotecchnology & Safety Congress,Internacional,,,,,,,,,,,"*Contreras Martínez R.; López Orona C.A.; Muy Rangel M.D.; Martinez Gallardo J.A.; Estrada Acosta M.D.; Carrillo Fasio J.A.; Báez Sañudo M.A. (2024). Postharvest behavior of mango cv. Ataulfo inoculated with four species of Colletotrichum. LATIN FOOD. XI Food Science and Biotecchnology & Safety Congress. Tuxtla Gutierrez, Chiapas. 13/11/2024",*Contreras Martínez R.(Culiacán),*Contreras Martínez R.; López Orona C.A.; Muy Rangel M.D.; Martinez Gallardo J.A.; Estrada Acosta M.D.; Carrillo Fasio J.A.; Báez Sañudo M.A.,"http://200.23.35.7/archivos/productos/mepippa/investigacion/101700283_1.pdf,http://200.23.35.7/archivos/productos/mepippa/investigacion/101700283_2.pdf"
877,101700284,2024,2024,,Guaymas,Publicaciones derivadas de eventos colectivos,Resumen en memoria de evento colectivo,,,Capacidad Antagónica de Trichoderma Longibranchiatum y quitosano contra Pestalotiopsis  en condiciones de laboratorio,LI Congreso Nacional de la Sociedad Mexicana de Fitopatología,Internacional,,,,,,,,,,,"Martínez Flores A.; *Romero Rosales T.; Recillas Mota M.T.; Hernández-Polito A.; Solís-Martínez M.; Rojas-Hernández S. (2024). Capacidad Antagónica de Trichoderma Longibranchiatum y quitosano contra Pestalotiopsis  en condiciones de laboratorio. LI Congreso Nacional de la Sociedad Mexicana de Fitopatología. Sociedad Mexicana de Fitopatología. Texcoco, Estado de México. 31/07/2024",*Romero Rosales T.(Universidad Autónoma de Guerrero),ªMartínez Flores A.; *Romero Rosales T.; Recillas Mota M.T.; Hernández-Polito A.; Solís-Martínez M.; Rojas-Hernández S.,"http://reportes.ciad.mx/archivos/productos/mepippa/investigacion/101700284_1.pdf,http://reportes.ciad.mx/archivos/productos/mepippa/investigacion/101700284_2.pdf"
